track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
0CKba2KBPP9TFbh5Nf8i4P,Fast Cars And Freedom,['Rascal Flatts'],57,Feels Like Today,,0.616,0.824,3,-4.842,0,0.03,0.0135,2.13e-05,0.108,0.623,117.954,audio_features,,,,262186,4,2004,1
4iy69rTUn8cAY8Q8q9vfOw,Gold,['Dierks Bentley'],48,Gold,,0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01,audio_features,,,,167760,4,2022,1
0QZyAYqpbsfnBfZ4vMRSVd,Wings (I Won't Let You Down),"['Armand Van Helden', 'Karen Harding']",58,Wings (I Won't Let You Down),spotify:track:0QZyAYqpbsfnBfZ4vMRSVd,0.692,0.856,1,-2.963,0,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,audio_features,0QZyAYqpbsfnBfZ4vMRSVd,https://api.spotify.com/v1/tracks/0QZyAYqpbsfnBfZ4vMRSVd,https://api.spotify.com/v1/audio-analysis/0QZyAYqpbsfnBfZ4vMRSVd,171905,3,2022,0
6rHDMFYZMwHeQZ6084qFHq,Ennai Thottu,"['Ilaiyaraaja', 'S. P. Balasubrahmanyam', 'Swarnalatha']",57,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),spotify:track:6rHDMFYZMwHeQZ6084qFHq,0.796,0.35,0,-15.182,1,0.044,0.851,0.00684,0.124,0.793,115.891,audio_features,6rHDMFYZMwHeQZ6084qFHq,https://api.spotify.com/v1/tracks/6rHDMFYZMwHeQZ6084qFHq,https://api.spotify.com/v1/audio-analysis/6rHDMFYZMwHeQZ6084qFHq,300960,4,1992,0
5I17rGCM1Zn4J9puVHTh8X,Håll mitt hjärta (Same Old Story),['Björn Skifs'],39,Ingen Annan,spotify:track:5I17rGCM1Zn4J9puVHTh8X,0.558,0.399,10,-9.677,0,0.0257,0.571,1.98e-05,0.243,0.185,139.981,audio_features,5I17rGCM1Zn4J9puVHTh8X,https://api.spotify.com/v1/tracks/5I17rGCM1Zn4J9puVHTh8X,https://api.spotify.com/v1/audio-analysis/5I17rGCM1Zn4J9puVHTh8X,261600,4,2002,0
1BNawYa1bUgOfRSSyQQzNe,Mas Que Nada (with Marnik),"['Timmy Trumpet', 'Moonshine', 'Marnik']",46,Mas Que Nada (with Marnik),spotify:track:1BNawYa1bUgOfRSSyQQzNe,0.551,0.991,5,-4.703,0,0.0503,0.0121,0.896,0.0953,0.172,126.016,audio_features,1BNawYa1bUgOfRSSyQQzNe,https://api.spotify.com/v1/tracks/1BNawYa1bUgOfRSSyQQzNe,https://api.spotify.com/v1/audio-analysis/1BNawYa1bUgOfRSSyQQzNe,167262,4,2023,0
2YSqGWbslJCfXPXAciQwg1,Visiri,"['Darbuka Siva', 'Sid Sriram', 'Shashaa Tirupati']",61,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),spotify:track:2YSqGWbslJCfXPXAciQwg1,0.373,0.332,7,-9.592,1,0.0343,0.587,6.82e-06,0.0956,0.528,115.24,audio_features,2YSqGWbslJCfXPXAciQwg1,https://api.spotify.com/v1/tracks/2YSqGWbslJCfXPXAciQwg1,https://api.spotify.com/v1/audio-analysis/2YSqGWbslJCfXPXAciQwg1,311127,4,2023,0
7ngdkrVQPgP3AoIxUrTpHT,Who Do You Love?,"['YG', 'Drake']",65,My Krazy Life,spotify:track:7ngdkrVQPgP3AoIxUrTpHT,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,audio_features,7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/tracks/7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/audio-analysis/7ngdkrVQPgP3AoIxUrTpHT,233515,4,2014,0
5owS9iWWGd6mDlFjUFzBsw,Creek Will Rise,['Conner Smith'],54,Creek Will Rise,,0.423,0.887,1,-2.97,1,0.0537,0.0362,0.0,0.243,0.892,169.975,audio_features,,,,169293,4,2023,1
1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,['Morgan Wallen'],63,Stand Alone - EP,,0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004,audio_features,,,,212850,4,2015,1
